src_ip,dst_ip,src_port,dst_port,protocol,timestamp,packets,bytes,duration_ms,flags,failed_conn_info,label
192.168.10.12,224.0.0.251,5353,5353,UDP,2017-07-03T00:06:01Z,13,1534,0.018,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61138,53,UDP,2017-07-03T00:06:01Z,2,174,31.111,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,64526,53,UDP,2017-07-03T00:06:01Z,4,270,53.061,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60720,53,UDP,2017-07-03T00:06:01Z,2,139,207.261,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61442,53,UDP,2017-07-03T00:06:01Z,2,124,30.959,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62530,53,UDP,2017-07-03T00:06:01Z,2,120,30.597,NONE,NA,BENIGN
192.168.10.16,172.217.12.142,41592,80,TCP,2017-07-03T00:06:01Z,42,7086,111357.984,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.5,192.168.10.3,59723,53,UDP,2017-07-03T00:06:02Z,6,558,31.118,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,63829,53,UDP,2017-07-03T00:06:02Z,6,350,60.788,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,51101,53,UDP,2017-07-03T00:06:02Z,6,352,83.891,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,56072,53,UDP,2017-07-03T00:06:02Z,6,514,61.181,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60762,53,UDP,2017-07-03T00:06:02Z,2,233,31.101,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61676,53,UDP,2017-07-03T00:06:02Z,2,102,78.925,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,63421,53,UDP,2017-07-03T00:06:02Z,6,334,48.08,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,53438,53,UDP,2017-07-03T00:06:02Z,8,360,31.0,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61082,53,UDP,2017-07-03T00:06:02Z,4,439,119026.52,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,61940,53,UDP,2017-07-03T00:06:02Z,6,366,61.215,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61030,53,UDP,2017-07-03T00:06:02Z,2,141,30.231,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,63653,53,UDP,2017-07-03T00:06:02Z,6,274,60.996,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,65261,53,UDP,2017-07-03T00:06:02Z,6,450,77.223,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61156,53,UDP,2017-07-03T00:06:03Z,2,250,93.563,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,60411,53,UDP,2017-07-03T00:06:03Z,6,498,61.566,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61863,53,UDP,2017-07-03T00:06:03Z,2,175,30.958,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,54608,53,UDP,2017-07-03T00:06:03Z,4,488,38.312,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,57055,53,UDP,2017-07-03T00:06:03Z,4,148,0.134,NONE,NA,BENIGN
192.168.10.16,172.217.10.70,34614,443,TCP,2017-07-03T00:06:03Z,32,5597,117762.63,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.16,173.194.204.155,53220,443,TCP,2017-07-03T00:06:03Z,32,6066,117465.308,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61312,53,UDP,2017-07-03T00:06:03Z,2,192,90.706,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,56402,53,UDP,2017-07-03T00:06:03Z,4,184,0.144,NONE,NA,BENIGN
192.168.10.12,192.168.10.3,51526,53,UDP,2017-07-03T00:06:03Z,4,468,0.267,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,52503,53,UDP,2017-07-03T00:06:03Z,4,164,0.184,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60652,53,UDP,2017-07-03T00:06:03Z,2,198,23.952,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60047,53,UDP,2017-07-03T00:06:04Z,4,273,57232.899,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,49469,53,UDP,2017-07-03T00:06:04Z,4,220,0.171,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62282,53,UDP,2017-07-03T00:06:04Z,2,147,60.522,NONE,NA,BENIGN
192.168.10.19,192.168.10.3,55336,53,UDP,2017-07-03T00:06:04Z,4,348,0.275,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,59229,53,UDP,2017-07-03T00:06:04Z,4,156,0.153,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61066,53,UDP,2017-07-03T00:06:04Z,4,329,81558.222,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,59615,53,UDP,2017-07-03T00:06:04Z,4,428,48.889,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61734,53,UDP,2017-07-03T00:06:04Z,2,192,90.807,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60186,53,UDP,2017-07-03T00:06:04Z,2,160,57.643,NONE,NA,BENIGN
192.168.10.5,23.61.187.27,49450,80,TCP,2017-07-03T00:06:04Z,35,6621,116814.335,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.3,61201,53,UDP,2017-07-03T00:06:04Z,4,288,50.559,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,53650,53,UDP,2017-07-03T00:06:04Z,4,208,47.818,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,61696,53,UDP,2017-07-03T00:06:04Z,4,276,47.655,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,61460,53,UDP,2017-07-03T00:06:05Z,4,228,0.159,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,55522,53,UDP,2017-07-03T00:06:05Z,4,324,0.163,NONE,NA,BENIGN
192.168.10.5,74.121.138.59,49596,443,TCP,2017-07-03T00:06:05Z,36,4847,111619.969,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.8,192.168.10.3,59338,53,UDP,2017-07-03T00:06:05Z,4,306,0.172,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,51281,53,UDP,2017-07-03T00:06:05Z,4,480,0.204,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,60273,53,UDP,2017-07-03T00:06:05Z,4,262,0.171,NONE,NA,BENIGN
192.168.10.16,172.217.12.142,43176,443,TCP,2017-07-03T00:06:05Z,80,17428,112845.389,"ACK,PSH",CLEAN,BENIGN
192.168.10.9,192.168.10.3,56892,53,UDP,2017-07-03T00:06:05Z,4,176,0.143,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60790,53,UDP,2017-07-03T00:06:05Z,2,118,30.434,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60620,53,UDP,2017-07-03T00:06:05Z,2,112,194.727,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62033,53,UDP,2017-07-03T00:06:05Z,2,397,121.097,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,9288,53,UDP,2017-07-03T00:06:05Z,4,338,0.214,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62203,53,UDP,2017-07-03T00:06:06Z,2,243,61.168,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60215,53,UDP,2017-07-03T00:06:06Z,2,207,30.834,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,55251,53,UDP,2017-07-03T00:06:06Z,4,608,0.233,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,59825,53,UDP,2017-07-03T00:06:06Z,4,318,31.766,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60060,53,UDP,2017-07-03T00:06:06Z,2,250,42.343,NONE,NA,BENIGN
192.168.10.50,192.168.10.3,53414,389,TCP,2017-07-03T00:06:06Z,41,14354,96283.795,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.16,172.217.10.46,55598,443,TCP,2017-07-03T00:06:06Z,31,6572,117769.656,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61297,53,UDP,2017-07-03T00:06:06Z,4,293,291.515,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,50427,53,UDP,2017-07-03T00:06:06Z,4,560,31.277,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,55898,53,UDP,2017-07-03T00:06:06Z,4,512,0.232,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,60020,53,UDP,2017-07-03T00:06:06Z,4,212,0.159,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,58569,53,UDP,2017-07-03T00:06:06Z,4,320,48.055,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,60324,53,UDP,2017-07-03T00:06:06Z,4,172,0.15,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60423,53,UDP,2017-07-03T00:06:07Z,2,191,91.78,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61090,53,UDP,2017-07-03T00:06:07Z,2,128,1150.956,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,61828,53,UDP,2017-07-03T00:06:07Z,4,212,0.145,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,64371,53,UDP,2017-07-03T00:06:07Z,4,468,0.208,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,64952,53,UDP,2017-07-03T00:06:07Z,4,256,0.151,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,63856,53,UDP,2017-07-03T00:06:07Z,8,812,2676.679,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62422,53,UDP,2017-07-03T00:06:07Z,2,166,0.408,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62300,53,UDP,2017-07-03T00:06:07Z,2,172,62.62,NONE,NA,BENIGN
192.168.10.17,45.33.84.208,123,123,UDP,2017-07-03T00:06:07Z,2,96,23.782,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61278,53,UDP,2017-07-03T00:06:07Z,2,136,30.578,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,49515,53,UDP,2017-07-03T00:06:07Z,6,418,51.461,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,63484,53,UDP,2017-07-03T00:06:07Z,6,764,264.929,NONE,NA,BENIGN
192.168.10.17,45.79.187.10,123,123,UDP,2017-07-03T00:06:08Z,2,96,23.78,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,61270,53,UDP,2017-07-03T00:06:08Z,8,1040,61.951,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,55867,53,UDP,2017-07-03T00:06:08Z,4,546,31.087,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62091,53,UDP,2017-07-03T00:06:08Z,2,190,91.054,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,55330,53,UDP,2017-07-03T00:06:08Z,4,180,795.085,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,52684,53,UDP,2017-07-03T00:06:08Z,4,300,0.754,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,49709,53,UDP,2017-07-03T00:06:08Z,4,324,0.178,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62147,53,UDP,2017-07-03T00:06:08Z,2,186,0.546,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,56226,53,UDP,2017-07-03T00:06:08Z,4,384,0.204,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,62451,53,UDP,2017-07-03T00:06:08Z,4,256,30.987,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60110,53,UDP,2017-07-03T00:06:08Z,2,177,50.728,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,56320,53,UDP,2017-07-03T00:06:08Z,4,324,83.498,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60432,53,UDP,2017-07-03T00:06:08Z,2,150,50.476,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62102,53,UDP,2017-07-03T00:06:09Z,2,340,77.727,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60901,53,UDP,2017-07-03T00:06:09Z,2,128,31.392,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60692,53,UDP,2017-07-03T00:06:09Z,2,136,31.052,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61809,53,UDP,2017-07-03T00:06:09Z,6,624,4010.676,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,61452,53,UDP,2017-07-03T00:06:09Z,6,254,31.665,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60949,53,UDP,2017-07-03T00:06:09Z,2,143,135.638,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,123,123,UDP,2017-07-03T00:06:09Z,4,192,0.145,NONE,NA,BENIGN
192.168.10.9,172.217.6.206,6519,443,TCP,2017-07-03T00:06:09Z,37,6541,118176.203,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60589,53,UDP,2017-07-03T00:06:09Z,2,190,205.345,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61232,53,UDP,2017-07-03T00:06:09Z,2,187,62.377,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,49691,53,UDP,2017-07-03T00:06:09Z,4,420,0.2,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60298,53,UDP,2017-07-03T00:06:09Z,2,138,30.592,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60149,53,UDP,2017-07-03T00:06:10Z,2,165,31.033,NONE,NA,BENIGN
192.168.10.5,104.19.194.102,49765,443,TCP,2017-07-03T00:06:10Z,26,5015,117715.769,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,61348,53,UDP,2017-07-03T00:06:10Z,2,176,60.139,NONE,NA,BENIGN
192.168.10.12,192.168.10.3,57219,53,UDP,2017-07-03T00:06:10Z,4,160,0.166,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61700,53,UDP,2017-07-03T00:06:10Z,2,126,60.056,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60288,53,UDP,2017-07-03T00:06:10Z,2,110,923.753,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61394,53,UDP,2017-07-03T00:06:10Z,2,401,61.098,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61531,53,UDP,2017-07-03T00:06:10Z,2,102,49.656,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60991,53,UDP,2017-07-03T00:06:10Z,2,179,23.826,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62108,53,UDP,2017-07-03T00:06:10Z,2,114,30.565,NONE,NA,BENIGN
192.168.10.19,192.168.10.3,8240,53,UDP,2017-07-03T00:06:10Z,4,260,61.611,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61761,53,UDP,2017-07-03T00:06:10Z,2,178,61.434,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,51806,53,UDP,2017-07-03T00:06:10Z,4,184,0.174,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62508,53,UDP,2017-07-03T00:06:11Z,2,134,36.791,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61100,53,UDP,2017-07-03T00:06:11Z,2,173,30.628,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60507,53,UDP,2017-07-03T00:06:11Z,4,244,72124.093,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60597,53,UDP,2017-07-03T00:06:11Z,4,388,54364.555,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60915,53,UDP,2017-07-03T00:06:11Z,2,176,30.493,NONE,NA,BENIGN
192.168.10.8,172.217.11.8,56111,443,TCP,2017-07-03T00:06:11Z,64,35751,118416.246,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,62341,53,UDP,2017-07-03T00:06:11Z,2,166,30.667,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,7088,53,UDP,2017-07-03T00:06:11Z,4,184,63.785,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60198,53,UDP,2017-07-03T00:06:11Z,2,152,52.267,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62368,53,UDP,2017-07-03T00:06:11Z,2,108,30.707,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,40328,53,UDP,2017-07-03T00:06:11Z,4,392,175.038,NONE,NA,BENIGN
192.168.10.17,192.168.10.3,44300,53,UDP,2017-07-03T00:06:11Z,4,440,31.215,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61513,53,UDP,2017-07-03T00:06:12Z,4,459,14478.665,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61941,53,UDP,2017-07-03T00:06:12Z,2,269,514.545,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62429,53,UDP,2017-07-03T00:06:12Z,2,134,100.691,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61433,53,UDP,2017-07-03T00:06:12Z,2,147,353.406,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,62621,53,UDP,2017-07-03T00:06:12Z,4,164,0.216,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60572,53,UDP,2017-07-03T00:06:12Z,2,221,62.136,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,51714,53,UDP,2017-07-03T00:06:12Z,4,196,53.881,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,57958,53,UDP,2017-07-03T00:06:12Z,4,380,0.201,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61535,53,UDP,2017-07-03T00:06:12Z,2,196,30.567,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,49708,53,UDP,2017-07-03T00:06:12Z,4,172,0.16,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,53682,53,UDP,2017-07-03T00:06:12Z,8,474,3576.235,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,60985,53,UDP,2017-07-03T00:06:12Z,4,248,23.608,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60495,53,UDP,2017-07-03T00:06:12Z,2,239,90.849,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,52778,53,UDP,2017-07-03T00:06:13Z,6,642,141.161,NONE,NA,BENIGN
192.168.10.15,192.168.10.3,55774,53,UDP,2017-07-03T00:06:13Z,8,604,109.565,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,55732,53,UDP,2017-07-03T00:06:13Z,4,274,0.221,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,62541,53,UDP,2017-07-03T00:06:13Z,4,234,0.21,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60411,53,UDP,2017-07-03T00:06:13Z,2,172,47.58,NONE,NA,BENIGN
192.168.10.16,192.168.10.3,37404,53,UDP,2017-07-03T00:06:13Z,4,160,76.553,NONE,NA,BENIGN
192.168.10.17,178.217.128.81,59391,80,TCP,2017-07-03T00:06:13Z,154,130456,117497.617,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.17,172.217.10.35,57499,443,TCP,2017-07-03T00:06:13Z,118,65189,116530.708,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.15,172.217.10.78,53420,80,TCP,2017-07-03T00:06:13Z,37,4731,115826.34,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.15,172.217.10.66,53506,443,TCP,2017-07-03T00:06:13Z,56,8819,62945.739,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.5,192.168.10.3,52974,53,UDP,2017-07-03T00:06:13Z,4,156,30.831,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,55466,53,UDP,2017-07-03T00:06:13Z,4,220,47.3,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,53960,53,UDP,2017-07-03T00:06:14Z,8,552,43.421,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61630,53,UDP,2017-07-03T00:06:14Z,2,122,31.037,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61078,53,UDP,2017-07-03T00:06:14Z,6,548,14891.666,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,57972,53,UDP,2017-07-03T00:06:14Z,6,328,47.028,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,59083,53,UDP,2017-07-03T00:06:14Z,4,218,0.226,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62485,53,UDP,2017-07-03T00:06:14Z,4,301,940.046,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60433,53,UDP,2017-07-03T00:06:14Z,2,102,46.955,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62365,53,UDP,2017-07-03T00:06:14Z,2,150,30.508,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,55383,53,UDP,2017-07-03T00:06:14Z,4,172,30.804,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,58990,53,UDP,2017-07-03T00:06:14Z,4,200,0.139,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,52415,53,UDP,2017-07-03T00:06:14Z,4,148,0.155,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61895,53,UDP,2017-07-03T00:06:14Z,4,336,47066.891,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62438,53,UDP,2017-07-03T00:06:14Z,2,237,31.288,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62030,53,UDP,2017-07-03T00:06:15Z,2,180,414.017,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,63463,53,UDP,2017-07-03T00:06:15Z,4,304,0.192,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,55621,53,UDP,2017-07-03T00:06:15Z,12,552,12454.623,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,63176,53,UDP,2017-07-03T00:06:15Z,4,324,0.186,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,52384,53,UDP,2017-07-03T00:06:15Z,4,204,0.182,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,51378,53,UDP,2017-07-03T00:06:15Z,4,320,0.222,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61165,53,UDP,2017-07-03T00:06:15Z,2,201,108.568,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62104,53,UDP,2017-07-03T00:06:15Z,2,128,61.538,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61104,53,UDP,2017-07-03T00:06:15Z,2,186,41.122,NONE,NA,BENIGN
192.168.10.5,192.168.10.3,58887,53,UDP,2017-07-03T00:06:15Z,4,188,0.238,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61438,53,UDP,2017-07-03T00:06:15Z,2,146,30.417,NONE,NA,BENIGN
192.168.10.51,224.0.0.251,5353,5353,UDP,2017-07-03T00:06:15Z,13,507,0.018,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,51250,53,UDP,2017-07-03T00:06:16Z,8,532,126.23,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61272,53,UDP,2017-07-03T00:06:16Z,2,114,30.811,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,55517,53,UDP,2017-07-03T00:06:16Z,4,204,0.218,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62474,53,UDP,2017-07-03T00:06:16Z,2,164,23.553,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,54637,53,UDP,2017-07-03T00:06:16Z,4,366,31.1,NONE,NA,BENIGN
192.168.10.14,192.168.10.3,56283,53,UDP,2017-07-03T00:06:16Z,4,290,48.558,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62079,53,UDP,2017-07-03T00:06:16Z,2,110,117.3,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61447,53,UDP,2017-07-03T00:06:16Z,2,158,30.435,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61729,53,UDP,2017-07-03T00:06:16Z,2,160,0.529,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60723,53,UDP,2017-07-03T00:06:16Z,2,152,30.773,NONE,NA,BENIGN
192.168.10.16,192.168.10.3,35241,53,UDP,2017-07-03T00:06:16Z,4,362,336.76,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60641,53,UDP,2017-07-03T00:06:16Z,4,440,5218.608,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,65078,53,UDP,2017-07-03T00:06:16Z,4,212,0.153,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61306,53,UDP,2017-07-03T00:06:17Z,2,144,23.315,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60085,53,UDP,2017-07-03T00:06:17Z,2,156,0.461,NONE,NA,BENIGN
192.168.10.9,192.168.10.3,61629,53,UDP,2017-07-03T00:06:17Z,4,156,49.807,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60797,53,UDP,2017-07-03T00:06:17Z,2,208,23.431,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60552,53,UDP,2017-07-03T00:06:17Z,2,136,32.315,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61252,53,UDP,2017-07-03T00:06:17Z,2,183,37.19,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62509,53,UDP,2017-07-03T00:06:17Z,2,132,63.261,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60937,53,UDP,2017-07-03T00:06:17Z,2,182,60.556,NONE,NA,BENIGN
192.168.10.16,192.168.10.3,28312,53,UDP,2017-07-03T00:06:17Z,4,248,23.884,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60665,53,UDP,2017-07-03T00:06:17Z,2,302,30.706,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60082,53,UDP,2017-07-03T00:06:17Z,2,166,60.22,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62539,53,UDP,2017-07-03T00:06:17Z,2,171,103.833,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60176,53,UDP,2017-07-03T00:06:18Z,2,104,47.293,NONE,NA,BENIGN
192.168.10.19,192.168.10.255,137,137,UDP,2017-07-03T00:06:18Z,13,650,0.017,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,62257,53,UDP,2017-07-03T00:06:18Z,2,166,0.425,NONE,NA,BENIGN
192.168.10.50,24.86.68.24,123,123,UDP,2017-07-03T00:06:18Z,2,96,103.999,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60767,53,UDP,2017-07-03T00:06:18Z,2,146,122.601,NONE,NA,BENIGN
192.168.10.8,172.217.10.70,56411,443,TCP,2017-07-03T00:06:18Z,60,17309,109501.276,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60482,53,UDP,2017-07-03T00:06:18Z,2,140,30.619,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,61794,53,UDP,2017-07-03T00:06:18Z,2,116,30.542,NONE,NA,BENIGN
192.168.10.8,104.16.160.13,56259,443,TCP,2017-07-03T00:06:18Z,64,33869,117808.676,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.8,69.147.82.61,56408,443,TCP,2017-07-03T00:06:18Z,41,18350,118141.15,"SYN,ACK,PSH",CLEAN,BENIGN
192.168.10.3,192.168.10.1,60596,53,UDP,2017-07-03T00:06:18Z,2,213,68.086,NONE,NA,BENIGN
192.168.10.8,192.168.10.3,54227,53,UDP,2017-07-03T00:06:18Z,4,192,0.152,NONE,NA,BENIGN
192.168.10.12,192.168.10.3,25908,53,UDP,2017-07-03T00:06:18Z,4,184,0.185,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60099,53,UDP,2017-07-03T00:06:19Z,2,166,99.75,NONE,NA,BENIGN
192.168.10.12,192.168.10.3,44871,53,UDP,2017-07-03T00:06:19Z,4,456,0.27,NONE,NA,BENIGN
192.168.10.3,192.168.10.1,60459,53,UDP,2017-07-03T00:06:19Z,2,200,1.033,NONE,NA,BENIGN
192.168.10.12,192.168.10.3,49466,53,UDP,2017-07-03T00:06:19Z,4,92,0.174,NONE,NA,BENIGN
